Year,FULL NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,FTA,FT%,2PA,2P%,3PA,3P%,eFG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,ORTG,DRTG,TO_100_Games,Salary,Cap Maximum,Salary%OfCap,Traded,Center,Forward,Guard,Salary_Scaled,Salary_BoxCox,Salary_Scaled_BoxCox
2016,Axel Toupane,Nor,SF,24.0,2,20.7,43.1,8.6,0,0.0,5,0.8,3,0.333,0.5624375,0.688,5.5,0.5,1.3,0.0,0.0,0.5,0.5,0.0,,,0.0,977534.0,94143000,0.0104,0,0,1,0,1167250.9594552969,50.99024038896883,64.94355688924615
2017,Clint Capela,Hou,C,23.0,74,27.5,57.3,19.4,257,0.56,675,0.653,1,0.0,0.652034023668639,0.65,13.9,10.8,22.2,0.9,5.7,0.78,1.86,7.5,126.6,96.4,11.5,2334528.0,99093000,0.0236,0,1,0,0,2648356.9030304863,59.59379296142738,76.32874733670815
2021,Wesley Matthews,Mil,G,35.44,41,19.7,41.0,11.1,21,0.714,52,0.519,133,0.338,0.2673783783783784,0.525,5.0,2.0,5.3,0.7,4.8,0.46,0.12,3.9,110.2,106.9,7.6,1958495.0,112414000,0.0174,0,0,0,1,1958495.0,57.75959527196691,71.93558169781414
2021,Josh Christopher,Hou,G,20.29,64,17.1,35.6,20.7,78,0.769,251,0.526,157,0.299,0.38112132352941175,0.526,7.3,2.3,7.5,1.9,17.1,0.8,0.14,7.4,99.7,113.2,17.1,2259240.0,112414000,0.0201,0,0,0,1,2259240.0,59.24750028175887,73.98505659188602
2014,Jamal Crawford,Lac,SG,34.0,64,26.6,55.4,28.0,252,0.901,475,0.448,364,0.327,0.32456972586412397,0.532,15.8,1.9,4.1,2.5,14.9,0.92,0.22,6.3,,,8.799999999999999,5450000.0,63065000,0.0864,0,0,0,1,9714680.091968603,69.21494227257993,98.28412186384702
2013,Jimmy Butler,Chi,SG,24.0,67,38.5,78.9,16.9,338,0.769,453,0.457,240,0.283,0.34773593073593073,0.522,13.1,4.9,7.3,2.6,11.2,1.88,0.52,5.7,,,10.8,1174080.0,58679000,0.02,0,0,0,1,2249237.8724927143,52.7021228853858,73.92058991792209
2013,Archie Goodwin,Pho,SG,19.0,52,10.1,20.8,19.8,55,0.673,131,0.542,36,0.139,0.44014371257485035,0.507,3.7,1.7,9.3,0.4,5.8,0.38,0.21,5.4,,,18.7,1064400.0,58679000,0.0181,0,0,0,1,2039118.96249084,51.77944941120319,72.5089376206768
2016,Jon Leuer,Det,PF,27.0,75,25.9,54.0,17.3,113,0.867,479,0.545,167,0.293,0.4419821981424149,0.551,10.2,5.4,11.3,1.5,8.6,0.41,0.35,6.7,,,8.7,10991957.0,94143000,0.1168,0,0,1,0,13125244.088227484,78.23130999966945,104.15545187942068
2015,Markel Brown,Bro,SG,24.0,62,15.8,33.0,18.9,94,0.755,201,0.443,121,0.314,0.33552795031055904,0.5,5.9,2.0,7.0,1.5,13.9,0.61,0.24,6.6,,,12.9,845059.0,70000000,0.0121,0,0,0,1,1357092.3203714285,49.66506298305402,66.91164136072375
2018,Kyle Anderson,Mem,F,25.56,43,29.8,62.1,12.6,64,0.578,242,0.583,34,0.265,0.5275036231884057,0.569,8.0,5.9,11.0,3.0,15.0,1.26,0.86,7.0,110.8,102.3,16.0,8641000.0,101869000,0.0848,0,0,1,0,9535475.699182283,75.02314418474066,97.93132509385083
2013,John Salmons,Sac,SF,34.0,78,22.85,46.35,13.0,52,0.8665,250,0.3435,163,0.3845,0.2852203742203742,0.4545,5.4,2.3,5.65,2.05,13.5,0.625,0.31,5.15,,,10.8,7580000.0,58679000,0.1292,0,0,1,0,14521346.989553332,73.32818572172528,106.20147796333829
2018,Michael Kidd-Gilchrist,Cha,F,25.54,64,18.4,38.4,15.7,123,0.772,285,0.498,47,0.34,0.451566265060241,0.553,6.7,3.8,11.3,1.0,7.4,0.5,0.61,6.4,115.8,101.7,10.0,13000000.0,101869000,0.1276,0,0,1,0,14345698.887787256,80.54281179708099,105.95314277458213
2018,Donte DiVincenzo,Mil,G,22.19,27,15.2,31.7,15.1,12,0.75,41,0.683,83,0.265,0.3145201612903226,0.507,4.9,2.4,8.0,1.1,9.7,0.48,0.22,6.2,102.2,99.9,12.8,2484360.0,101869000,0.0244,0,0,0,1,2741529.268374088,60.255958471513615,76.84778535103673
2015,Anthony Davis,Nor,PF,22.0,61,35.5,73.9,29.6,430,0.758,1028,0.511,108,0.324,0.47782042253521123,0.559,24.3,10.3,16.1,1.9,10.0,1.28,2.05,8.8,,,8.4,7070730.0,70000000,0.101,0,0,1,0,11354986.31742857,72.44276537538738,101.2881001573211
2017,Avery Bradley,Det,SG,27.0,46,29.6,61.699999999999996,20.549999999999997,82,0.8815,422,0.483,203,0.246,0.40354784688995216,0.4945,12.1,3.05,5.699999999999999,1.9500000000000002,10.15,0.99,0.175,5.5,94.0,106.0,12.9,8808989.0,99093000,0.0889,0,0,0,1,9993174.991634121,75.2752852485551,98.82197932006798
2018,Shaun Livingston,Gol,G,33.58,64,15.1,31.5,12.0,51,0.784,208,0.524,2,0.0,0.5190095238095238,0.555,4.0,1.8,6.5,1.8,14.8,0.48,0.42,6.2,118.2,107.9,14.1,8307692.0,101869000,0.0816,0,0,0,1,9167665.221883006,74.51044475978962,97.1899097009668
2015,CJ Wilcox,Lac,SG,25.0,23,7.3,15.1,19.9,12,0.75,43,0.395,23,0.391,0.3254772727272727,0.491,3.0,0.5,3.9,0.4,9.4,0.43,0.09,4.6,,,2.7,1159680.0,70000000,0.0166,0,0,0,1,1862346.6788571428,52.585218815016425,71.22604529660633
2021,Daishen Nix,Hou,G,20.1,15,10.4,21.7,16.5,13,0.615,26,0.577,14,0.357,0.43752499999999994,0.58,3.5,1.3,6.7,1.6,22.5,0.73,0.0,7.5,102.9,113.0,24.7,923078.0,112414000,0.0082,0,0,0,1,923078.0,50.4649344474714,61.9844517297785
2019,Julius Randle,Nyk,C-F,25.71,64,32.5,67.7,27.6,352,0.733,774,0.516,231,0.277,0.4292313432835821,0.538,19.5,9.7,16.0,3.1,15.8,0.8,0.34,10.3,104.4,105.7,14.3,18000000.0,109140000,0.1649,0,1,1,0,18539967.014843322,85.20791412136901,111.305659749415
2013,Malcolm Thomas,San,PF,25.0,8,10.55,18.049999999999997,18.95,2,0.0,12,0.4375,4,0.125,0.35416666666666663,0.3735,1.95,5.35,25.0,0.15,3.45,0.0,1.07,2.95,,,28.5,702233.0,58679000,0.012,0,0,1,0,1345299.348352903,48.02454078602696,66.79616734987262
2016,Clint Capela,Hou,C,22.0,65,23.9,49.7,19.9,177,0.531,563,0.643,0,0.0,0.643,0.638,12.6,8.1,18.5,1.0,6.7,0.52,1.22,7.8,,,12.0,1296240.0,94143000,0.0138,0,1,0,0,1547810.494248112,53.64823648838,68.67391409120424
2018,Mike Muscala,Phi,F-C,27.78,64,18.9,39.3,14.3,85,0.8465,105,0.548,256,0.355,0.2885002600329375,0.569,6.65,3.45,9.399999999999999,1.05,7.5,0.31,0.6399999999999999,6.050000000000001,114.80000000000001,105.05,8.8,5000000.0,101869000,0.0491,0,1,1,0,5517576.495302791,68.175953559215,88.0838017710194
2014,Isaiah Thomas,Pho,PG,25.0,67,25.799999999999997,53.75,29.35,348,0.8665,451,0.46099999999999997,346,0.368,0.33647554653234646,0.579,17.1,2.25,4.75,4.550000000000001,29.4,0.7749999999999999,0.055,8.65,,,13.15,7238606.0,63065000,0.1148,0,0,0,1,12902888.367303574,72.74038533574063,103.81332966493892
2021,Shaq Buchanan,Mem,G,20.0,2,4.9,10.2,25.1,0,0.0,2,0.5,2,0.0,0.25,0.25,1.0,1.0,10.6,1.0,25.6,0.5,0.0,8.2,60.9,99.6,33.3,53176.0,112414000,0.0005,0,0,0,1,53176.0,29.589398834263935,34.548841318608396
2014,Derrick Favors,Uta,PF,23.0,74,30.8,64.2,24.3,332,0.669,912,0.527,6,0.167,0.5241013071895425,0.558,16.0,8.2,15.4,1.5,9.4,0.81,1.66,7.6,,,10.2,12950000.0,63065000,0.2053,0,0,1,0,23083505.906604297,80.4890196212569,116.08328717803666
2019,Moritz Wagner,Was,F-C,23.3,45,18.6,38.7,18.6,95,0.821,186,0.645,80,0.313,0.49808270676691735,0.638,8.7,4.9,14.3,1.2,9.7,0.62,0.42,8.0,113.7,98.4,17.7,2063520.0,109140000,0.0189,0,1,1,0,2125421.8185816384,58.29971604187662,73.1025073387074
2020,DeMarcus Cousins,Hou,C,30.76,41,16.55,34.55,25.450000000000003,81,0.714,170,0.496,135,0.3785,0.3891928571428571,0.554,8.7,6.05,19.85,1.7,15.2,0.825,0.55,10.649999999999999,103.9,94.85,16.75,3051832.0,109140000,0.028,0,1,0,0,3143381.367491296,62.49371225039777,78.9335683786929
2018,Delon Wright,Tor,G,26.96,75,24.55,51.2,18.15,150,0.8055,390,0.493,168,0.2945,0.3892341747697855,0.523,9.55,4.05,8.7,3.75,21.85,1.28,0.44499999999999995,8.3,112.2,105.15,11.0,2536898.0,101869000,0.0249,0,0,0,1,2799505.755156132,60.480217278844734,77.16352540700298
2021,Anthony Edwards,Min,G,20.63,63,34.4,71.6,26.4,250,0.78,560,0.505,531,0.356,0.34584601283226396,0.553,21.1,4.7,7.3,3.7,16.8,1.52,0.7,8.3,106.8,108.7,12.2,10245480.0,112414000,0.0911,0,0,0,1,10245480.0,77.28085819601297,99.29878384031196
2016,Paul Millsap,Atl,PF,31.0,69,34.0,70.7,24.4,405,0.768,731,0.486,241,0.311,0.4040550411522634,0.542,18.1,7.7,12.5,3.7,17.9,1.3,0.9,9.4,,,12.1,20072033.0,94143000,0.2132,0,0,1,0,23967554.865066975,86.8252531148283,116.92188295146217
2016,Thon Maker,Mil,PF,19.0,57,9.9,20.5,17.8,49,0.653,107,0.514,74,0.378,0.3811270718232045,0.558,4.0,2.0,11.7,0.4,6.2,0.18,0.46,6.0,,,7.7,2568600.0,94143000,0.0273,0,0,1,0,3067106.427456104,60.61365914161031,78.55513330529632
2016,Brandon Ingram,Lal,SF,19.0,79,28.9,60.1,16.8,214,0.621,499,0.443,187,0.294,0.3623119533527697,0.474,9.4,4.0,7.6,2.1,10.4,0.62,0.46,5.9,,,12.9,5281680.0,94143000,0.0561,0,0,1,0,6306733.113667506,68.8350486311796,90.3998426851746
2013,Marvin Williams,Uta,PF,27.0,66,25.1,52.0,16.9,73,0.781,292,0.503,234,0.359,0.3590855513307985,0.54,9.1,5.1,11.6,1.2,7.7,0.82,0.47,6.1,,,8.7,7500000.0,58679000,0.1278,0,0,1,0,14368087.390718997,73.19246814910156,105.98493382500472
2017,Fred VanVleet,Tor,PG,23.0,76,20.0,41.7,19.1,101,0.832,284,0.437,261,0.414,0.3268532110091743,0.556,8.6,2.4,6.8,3.2,22.8,0.89,0.25,8.1,115.5,101.2,11.200000000000001,1312611.0,99093000,0.0132,0,0,0,1,1489064.343132209,53.769279100572724,68.15095067209887
2015,Jason Terry,Hou,SG,38.0,72,17.5,36.4,15.0,33,0.818,115,0.504,261,0.356,0.27770744680851067,0.54,5.9,1.1,3.4,1.4,12.4,0.65,0.13,4.8,,,11.1,1499187.0,70000000,0.0214,0,0,0,1,2407565.8202571427,55.066185924043324,74.91470816489739
2017,Miles Plumlee,Atl,C,29.0,55,16.7,34.8,12.8,60,0.45,180,0.583,0,0.0,0.583,0.574,4.3,4.1,13.9,0.8,7.2,0.31,0.55,5.8,102.0,104.7,23.400000000000002,12400000.0,99093000,0.1251,0,1,0,0,14066922.991533207,79.88550442637894,105.55385432361837
2021,Joe Harris,Bro,G-F,30.54,14,30.2,62.9,14.6,6,0.833,36,0.417,88,0.466,0.28641935483870967,0.624,11.3,4.0,7.2,1.0,4.5,0.5,0.14,4.7,112.1,110.3,11.2,17357143.0,112414000,0.1544,0,0,1,1,17357143.0,84.67435541324582,109.90579047132644
2019,Rudy Gobert,Uta,C,28.13,68,34.3,71.5,16.2,403,0.63,557,0.693,0,0.0,0.693,0.699,15.1,13.5,21.7,1.5,6.6,0.72,1.97,7.9,130.0,99.2,15.0,25258427.0,109140000,0.2314,0,1,0,0,26016133.523712665,90.33133582233327,118.77207456963666
2014,CJ Miles,Ind,SG,27.0,70,26.3,54.8,24.1,161,0.807,381,0.459,446,0.345,0.304490931076179,0.525,13.5,3.1,6.4,1.1,7.1,0.86,0.37,5.5,,,7.5,4205000.0,63065000,0.0667,0,0,0,1,7495455.006739078,66.13130238005606,93.47664709529214
2014,Andrea Bargnani,Nyk,C,29.0,29,27.1,56.4,26.8,107,0.813,320,0.466,41,0.366,0.4338587257617728,0.527,14.8,4.4,9.3,1.6,11.3,0.07,0.93,6.9,,,9.3,12000000.0,63065000,0.1903,0,1,0,0,21390121.30341711,79.43231348778923,114.4008428145536
2020,Ty Jerome,Okc,G-F,23.86,33,23.9,49.7,18.8,34,0.765,119,0.479,168,0.423,0.3224146341463414,0.585,10.7,2.8,6.1,3.6,23.7,0.61,0.18,8.0,113.2,110.4,13.5,2303040.0,109140000,0.0211,0,0,1,1,2372126.9796591536,59.45011840884571,74.69693768264762
2013,Gal Mekel,Dal,PG,25.0,31,9.2,18.9,19.4,12,0.667,66,0.379,20,0.25,0.3199302325581395,0.4,2.4,0.9,5.4,2.0,30.8,0.13,0.03,7.1,,,25.4,490180.0,58679000,0.0084,0,0,0,1,939059.876957685,44.975391974845806,62.19660142049586
2021,Will Barton,Den,G,31.21,63,31.7,66.0,21.0,114,0.798,416,0.502,377,0.358,0.3484426229508197,0.542,14.5,4.8,8.5,3.8,17.4,0.79,0.46,8.1,106.4,109.9,11.7,15625000.0,112414000,0.139,0,0,0,1,15625000.0,83.14938671194095,107.70801702311252
2014,Damjan Rudez,Ind,SF,28.0,68,15.4,32.1,14.0,23,0.696,93,0.538,170,0.406,0.32146007604562743,0.591,4.8,0.7,2.5,0.8,7.9,0.24,0.07,3.6,,,14.899999999999999,1100000.0,63065000,0.0174,0,0,1,0,1960761.1194799016,52.08733949115887,71.95195829582607
2017,Matt Costello,San,SF,24.0,4,8.1,16.8,6.9,0,0.0,4,0.5,0,0.0,0.5,0.5,1.0,2.3,15.5,0.5,8.3,0.5,0.5,5.2,101.4,79.4,20.0,77250.0,99093000,0.0008,0,0,1,0,87634.66137870486,31.80730147244916,38.37826484952443
2020,LaMarcus Aldridge,San,C-F,35.83,26,25.95,54.15,21.299999999999997,47,0.919,216,0.4985,80,0.5800000000000001,0.4441686827956989,0.5780000000000001,13.25,4.65,9.7,2.15,12.25,0.49,1.53,7.800000000000001,111.85,108.7,9.4,17628340.0,109140000,0.1615,0,1,1,0,18157157.895913508,84.90143241112263,110.86079983170654
2017,Andre Roberson,Okc,SF,26.0,39,26.6,55.4,8.6,38,0.316,126,0.627,36,0.222,0.5123333333333333,0.543,5.0,4.7,9.9,1.2,6.0,1.15,0.9,4.6,113.4,102.0,14.399999999999999,9259260.0,99093000,0.0934,0,0,1,0,10503975.595047077,75.9317456690773,99.77743920958208
2020,Giannis Antetokounmpo,Mil,F,26.44,61,33.0,68.7,32.5,581,0.685,879,0.636,221,0.303,0.5386595454545454,0.633,28.1,11.0,17.5,5.9,28.7,1.18,1.21,14.8,121.1,102.2,13.2,27528088.0,109140000,0.2522,0,0,1,0,28353880.194539126,91.67770894357928,120.74327916490101
2019,Chris Chiozza,Was,G,24.73,28,13.9,28.85,17.15,5,0.5,68,0.3335,72,0.39749999999999996,0.26081076581576024,0.464,4.550000000000001,1.8,6.9,2.95,29.4,0.8049999999999999,0.155,8.1,98.75,105.15,19.2,79568.0,109140000,0.0007,0,0,0,1,81954.89419094741,31.988652950226392,37.844073490438035
2018,Malik Beasley,Den,G,22.37,81,23.2,48.3,18.7,66,0.848,333,0.559,405,0.402,0.3625365853658537,0.598,11.3,2.5,5.8,1.2,7.5,0.68,0.12,5.6,117.1,107.8,6.7,1773840.0,101869000,0.0174,0,0,0,1,1957459.5780855804,56.7480277526348,71.92809384583174
2013,Antawn Jamison,Lac,PF,37.0,22,11.1,22.8,19.9,25,0.72,51,0.412,41,0.195,0.27184239130434784,0.408,3.8,2.5,12.5,0.3,4.1,0.41,0.14,5.1,,,6.4,1399507.0,58679000,0.0239,0,0,1,0,2681098.5173230628,54.39133208010075,76.51281817972809
2015,Kevin Martin,Min,SG,32.0,55,18.85,39.25,21.5,172,0.9065000000000001,284,0.3695,135,0.3565,0.3041895825995069,0.5135000000000001,8.4,1.9500000000000002,5.949999999999999,1.0,7.6000000000000005,0.5,0.08,5.35,,,10.55,7402474.0,70000000,0.1057,0,0,0,1,11887738.74622857,73.02536549202367,102.18732897183848
2017,Jason Smith,Was,C,31.0,33,8.6,18.0,21.7,21,0.905,83,0.494,32,0.125,0.37393043478260873,0.455,3.4,1.6,10.5,0.4,7.4,0.09,0.39,6.0,93.4,97.0,11.4,5225000.0,99093000,0.0527,0,1,0,0,5927392.9540936295,68.70483602626193,89.31804624547985
2018,Josh Hart,Lal,G,24.1,67,25.6,53.3,13.5,80,0.688,190,0.511,274,0.336,0.3084525862068966,0.526,7.8,3.7,7.4,1.4,6.9,0.96,0.6,5.4,103.4,104.8,10.4,1655160.0,101869000,0.0162,0,0,0,1,1826494.3823930733,56.05018176000445,70.95379538291819
2017,Bradley Beal,Was,SG,24.0,82,36.3,75.6,27.6,369,0.791,954,0.507,530,0.375,0.39289285714285715,0.564,22.6,4.4,6.9,4.5,21.0,1.18,0.44,8.4,109.4,107.6,11.5,23775506.0,99093000,0.2399,0,0,0,1,26971629.998930298,89.39573707974814,119.59457722336582
2013,Darren Collison,Lac,PG,26.0,80,25.7,53.2,19.9,224,0.857,505,0.501,189,0.376,0.4157593659942363,0.575,11.4,2.4,5.1,3.7,22.1,1.16,0.19,7.3,,,14.299999999999999,1900000.0,58679000,0.0324,0,0,0,1,3639915.472315479,57.44814341618558,81.22873310791454
2021,Goga Bitadze,Ind,C-F,22.67,44,12.9,26.8,20.0,69,0.623,134,0.627,64,0.281,0.46974747474747475,0.58,6.0,3.3,14.0,1.0,11.1,0.39,0.73,8.4,115.7,101.2,13.6,3098400.0,112414000,0.0276,0,1,1,0,3098400.0,62.66138214771452,78.71131517621333
2021,Kris Dunn,Por,G,28.01,5,24.7,51.4,15.4,4,1.0,30,0.467,4,0.25,0.426764705882353,0.489,7.0,2.6,5.7,5.6,33.2,2.0,0.2,7.6,107.0,101.4,18.3,5116807.0,112414000,0.0455,0,0,0,1,5116807.0,68.45295536761654,86.80209908849318
2017,Joe Harris,Bro,SG,26.0,78,25.3,52.7,16.6,104,0.827,263,0.589,358,0.419,0.3702222222222222,0.634,10.8,3.3,7.0,1.6,10.2,0.44,0.26,6.1,116.4,107.5,12.0,1524305.0,99093000,0.0154,0,0,0,1,1729216.2137587923,55.23028354874635,70.19245376590025
2018,Luke Kornet,Nyk,F-C,23.74,46,17.0,35.5,17.9,46,0.826,90,0.411,193,0.363,0.2544858657243816,0.531,7.0,2.9,9.0,1.2,10.5,0.59,0.91,6.8,110.2,111.2,7.6,1619260.0,101869000,0.0159,0,1,1,0,1786878.1831567993,55.83081802336756,70.64783779918167
2015,Chris Bosh,Mia,PF,31.0,53,33.5,69.9,24.7,268,0.795,545,0.508,222,0.365,0.41378748370273793,0.571,19.1,7.4,12.4,2.4,12.1,0.68,0.64,8.3,,,8.1,22192730.0,70000000,0.317,0,0,1,0,35639622.146,88.34147791873376,126.13566995556303
2013,Marcin Gortat,Was,C,29.0,81,32.6,66.6,18.3,229,0.686,839,0.541,1,1.0,0.5409511904761906,0.568,13.2,9.5,16.8,1.7,8.3,0.51,1.49,7.3,,,11.799999999999999,7727280.0,58679000,0.1317,0,1,0,0,14803497.911007345,73.57492939542497,106.59529907040732
2013,Sergey Karasev,Cle,SF,20.0,22,6.9,13.7,14.8,10,0.9,16,0.5,19,0.211,0.2858428571428571,0.47,1.7,0.7,5.9,0.3,5.8,0.14,0.05,4.1,,,21.8,1467840.0,58679000,0.025,0,0,1,0,2812007.119412396,54.85812642177559,77.23090666075629
2018,Jonas Jerebko,Gol,F,32.11,73,16.7,34.8,15.2,80,0.8,167,0.563,188,0.367,0.362025352112676,0.588,6.3,3.9,12.6,1.3,10.1,0.37,0.25,7.6,121.1,101.6,9.9,2165481.0,101869000,0.0213,0,0,1,0,2389641.4133249563,58.80244592147603,74.80489307908563
2014,David Stockton,Sac,PG,23.0,3,11.0,23.0,17.1,6,0.5,4,0.25,2,0.5,0.25,0.463,2.7,0.7,3.4,3.0,39.0,0.67,0.0,6.5,,,31.6,59686.0,63065000,0.0009,0,0,0,1,106390.89834297946,30.261126286809432,39.96182509642292
2021,Dwight Howard,Lal,C-F,36.29,51,14.9,31.0,14.0,106,0.642,149,0.597,9,0.667,0.5819905063291139,0.645,5.2,5.6,20.1,0.6,5.2,0.57,0.63,7.0,127.0,99.0,17.0,2641691.0,112414000,0.0235,0,1,1,0,2641691.0,60.91612986640299,76.29104453893092
2014,Justin Holiday,Gol,SG,25.0,59,11.1,23.2,19.1,45,0.822,126,0.444,109,0.321,0.31250425531914894,0.498,4.3,1.2,6.0,0.8,10.1,0.68,0.2,5.8,,,10.2,816482.0,63065000,0.0129,0,0,0,1,1455387.4185047173,49.35652383407974,67.84350735815259
2021,DeJon Jarreau,Ind,G,24.16,1,0.9,1.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,172821.0,112414000,0.0015,0,0,0,1,172821.0,37.0682370479963,44.178013686473655
2017,Terrence Ross,Orl,SF,26.0,24,25.0,52.1,17.3,36,0.75,98,0.469,93,0.323,0.3192748691099476,0.505,8.7,3.0,6.7,1.6,9.3,1.13,0.46,5.6,96.6,106.1,12.3,10500000.0,99093000,0.106,0,0,1,0,11911507.371862795,77.61126935123258,102.22667458224798
2015,Roy Hibbert,Lal,C,29.0,81,23.2,48.3,12.9,145,0.807,409,0.445,2,0.0,0.4428345498783455,0.507,5.9,4.9,11.4,1.2,8.0,0.4,1.36,5.6,,,13.8,15514031.0,70000000,0.2216,0,1,0,0,24914204.011914283,83.04693337365802,117.79229139574674
2015,Paul George,Ind,PF,25.0,81,34.8,72.5,30.4,528,0.86,883,0.447,566,0.371,0.3448543823326432,0.557,23.1,7.0,10.9,4.1,20.3,1.88,0.36,10.0,,,13.600000000000001,16900000.0,70000000,0.2414,0,0,1,0,27139951.428571425,84.28475474741549,119.7369957706723
2019,Malcolm Miller,Tor,G-F,27.44,28,5.8,12.0,9.6,8,0.375,7,0.571,22,0.364,0.2758965517241379,0.538,1.3,0.6,5.2,0.4,8.9,0.18,0.07,4.7,108.3,99.3,11.0,1588231.0,109140000,0.0146,0,0,1,1,1635875.019552868,55.63790543053688,69.42828095138307
2020,Romeo Langford,Bos,G-F,21.56,18,15.7,32.7,11.3,12,0.75,41,0.39,18,0.278,0.31342372881355934,0.436,3.1,1.9,6.9,0.7,5.9,0.33,0.22,4.1,94.3,109.7,13.5,3631200.0,109140000,0.0333,0,0,1,1,3740129.3457943927,64.44303178700757,81.66056653577228
2013,Carmelo Anthony,Nyk,PF,29.0,77,38.5,79.5,32.6,541,0.848,1229,0.469,415,0.402,0.4013479318734793,0.561,27.4,8.1,12.3,3.1,15.7,1.25,0.66,9.2,,,9.5,21490000.0,58679000,0.3662,0,0,1,0,41169359.7368735,87.85305483719658,129.6544876196085
2016,Allen Crabbe,Por,SG,24.0,79,28.5,59.4,14.9,124,0.847,345,0.49,302,0.444,0.36490571870170013,0.602,10.7,2.8,5.5,1.2,6.1,0.68,0.25,4.6,,,8.1,18500000.0,94143000,0.1965,0,0,0,1,22090426.266424485,85.61195919202446,115.10937178756177
2017,E'Twaun Moore,Nor,SG,28.0,82,31.5,65.7,16.1,68,0.706,531,0.556,301,0.425,0.4317289663461539,0.593,12.5,2.9,5.0,2.3,10.1,0.94,0.13,5.5,111.6,107.0,10.6,8445024.0,99093000,0.0852,0,0,0,1,9580282.441100784,74.72374490422752,98.02004001409905
2016,Georgios Papagiannis,Sac,C,19.0,22,16.1,33.6,16.9,14,0.857,100,0.56,2,0.0,0.5490196078431373,0.573,5.6,4.0,14.2,0.9,9.0,0.14,0.77,6.8,,,18.2,2202240.0,94143000,0.0234,0,1,0,0,2629644.3427551705,58.97882465735337,76.22271020781027
2014,Joffrey Lauvergne,Den,C,23.0,24,11.2,23.3,20.2,28,0.643,73,0.452,16,0.188,0.38764044943820225,0.459,3.9,3.2,15.5,0.5,7.5,0.33,0.42,6.6,,,17.8,1790281.0,63065000,0.0284,0,1,0,0,3191193.979766907,56.84158886669329,79.16697969704934
2014,Pablo Prigioni,Hou,PG,37.0,67,17.6,36.7,11.3,41,0.8565,62,0.5529999999999999,166,0.3245,0.2639131130063966,0.5395,3.85,1.75,5.6,2.5999999999999996,22.0,1.17,0.01,5.85,,,19.15,1662961.0,63065000,0.0264,0,0,0,1,2964244.7927376516,56.09732036711298,78.03241988145474
2014,Jimmer Fredette,Nor,PG,25.0,50,10.2,21.2,20.0,45,0.956,118,0.458,48,0.188,0.35274698795180726,0.479,3.6,0.8,4.5,1.2,17.2,0.3,0.04,5.9,,,15.1,948163.0,63065000,0.015,0,0,0,1,1690110.1321176563,50.71005749638877,69.87650222183022
2021,Nickeil Alexander-Walker,Nor,G,23.55,60,18.8,39.25,21.4,108,0.8155,339,0.4255,329,0.28049999999999997,0.2609653217299578,0.46950000000000003,8.3,2.65,8.2,2.0,15.2,0.5599999999999999,0.33999999999999997,7.45,98.25,105.45,12.0,3261480.0,112414000,0.029,0,0,0,1,3261480.0,63.23236210841293,79.50496702628797
2021,Gary Clark,Nor,F,27.35,34,9.7,20.3,11.1,8,0.75,13,0.231,62,0.387,0.2,0.535,2.5,2.4,13.3,0.4,5.7,0.32,0.21,5.5,115.3,108.1,8.2,811213.0,112414000,0.0072,0,0,1,0,811213.0,49.29864904474092,60.40906367176276
2020,Tristan Thompson,Bos,C-F,30.18,54,23.8,49.6,14.8,120,0.592,323,0.523,3,0.0,0.5181871165644172,0.54,7.6,8.1,19.0,1.2,7.2,0.44,0.61,7.1,114.5,105.4,14.1,9258000.0,109140000,0.0848,0,1,1,0,9535723.034634415,75.9299464215623,97.93181573864639
2014,Tyler Hansbrough,Tor,PF,29.0,74,14.3,29.8,10.7,139,0.698,158,0.538,7,0.143,0.518209090909091,0.597,3.6,3.6,14.4,0.3,2.8,0.41,0.2,4.4,,,8.1,3326235.0,63065000,0.0527,0,0,1,0,5929047.511139301,63.45245458153886,89.32288598846033
2019,Kawhi Leonard,Lac,F,29.13,57,32.4,67.5,33.0,402,0.886,808,0.506,325,0.378,0.4150688437775817,0.589,27.1,7.1,11.3,4.9,26.5,1.81,0.58,12.1,117.0,101.9,10.2,32742000.0,109140000,0.3,0,0,1,0,33724200.0,94.44904035738465,124.81236798030538
2020,Brook Lopez,Mil,C,33.12,70,27.2,56.6,16.9,142,0.845,359,0.632,281,0.338,0.4287140625,0.611,12.3,5.0,9.6,0.7,3.5,0.57,1.47,5.2,120.2,107.6,8.3,12697675.0,109140000,0.1163,0,1,0,0,13078581.981400037,80.21486850924428,104.08405115546192
2014,Archie Goodwin,Pho,SG,20.0,41,13.0,27.2,23.9,83,0.735,160,0.419,41,0.293,0.3634154228855721,0.486,5.6,1.8,7.6,1.1,12.6,0.44,0.22,6.9,,,16.8,1112280.0,63065000,0.0176,0,0,0,1,1982650.3436137317,52.191605838455345,72.10935450019818
2016,Elfrid Payton,Orl,PG,22.0,82,29.4,61.3,21.6,211,0.692,766,0.509,146,0.274,0.44944736842105265,0.52,12.8,4.7,8.7,6.5,35.7,1.07,0.49,9.9,,,15.0,2613600.0,94143000,0.0278,0,0,0,1,3120839.8967528124,60.80072232777015,78.82251800611401
